LD_Mean_RT_Zscore_CW,PLDF_CW,LD_Mean_RT_CW,OLDF_CW,WN_Zscore_CW,WN_Zscore,Ortho_N_CW,WN_Mean_RT,LD_Mean_RT_Zscore,SUBTLEXus_Freq_AW_Log,PLD_CW,SUBTLEXus_Range_AW,OLDF,PLD,WN_Mean_RT_CW,SUBTLEXus_Freq_CW_Log,LD_Mean_RT,PLDF,OLD_CW,Kuperman_AoA_CW,Phono_N,Phono_N_H,BNC_Spoken_Freq_AW_Log,COCA_spoken_Frequency_Log_AW,Phono_N_CW,Brown_Freq_AW_Log,TL_Freq_AW_Log,COCA_spoken_Range_AW,nwords,Phono_N_H_CW,SUBTLEXus_Range_CW,Log_Freq_HAL,Ortho_N,Kuperman_AoA_AW,Brown_Freq_CW_Log,BNC_Spoken_Range_AW,SUBTLEXus_Range_AW_Log,COCA_fiction_Range_AW,TL_Freq_CW_Log,BNC_Spoken_Freq_CW_Log,OLD,SUBTLEXus_Range_CW_Log,McD_CD_CW,COCA_fiction_tri_2_DP,COCA_spoken_Range_Log_AW,OG_N,OG_N_CW,Log_Freq_HAL_CW,SUBTLEXus_Freq_CW,BNC_Spoken_Range_CW,COCA_news_Range_AW,COCA_spoken_Frequency_Log_CW,COCA_spoken_Range_CW,COCA_fiction_Frequency_Log_AW,MRC_Familiarity_AW,COCA_magazine_Frequency_Log_AW,adjacent_overlap_cw_sent,COCA_news_Frequency_Log_AW,COCA_magazine_tri_2_DP,COCA_fiction_Range_CW,BNC_Spoken_Freq_CW,aoe_inflection_point_polynomial,adjacent_overlap_all_sent,COCA_fiction_Frequency_Log_CW,LD_Mean_RT_SD_CW,fic_av_lemma_freq_log,COCA_news_Range_Log_AW,Brown_Freq_CW,COCA_magazine_Range_AW,adjacent_overlap_2_cw_sent,KF_Nsamp_AW,KF_Freq_CW_Log,news_av_lemma_freq_log,COCA_fiction_Range_Log_AW,USF_CW,prp_ttr,WN_SD,COCA_magazine_Range_Log_AW,MRC_Familiarity_CW,aoe_inverse_average,COCA_spoken_Range_Log_CW,COCA_news_tri_2_DP,KF_Freq_AW_Log,adjacent_overlap_cw_sent_div_seg,COCA_news_Frequency_Log_CW,adjacent_overlap_2_all_sent,COCA_news_Range_CW,mag_av_lemma_freq_log,Trngain_Lasswell_neg_3,av_nsubj_pass_deps_NN,COCA_fiction_bi_MI,aoe_index_above_threshold_40,Trngain_Lasswell,nsubj_pass_stdev,COCA_magazine_Frequency_Log_CW,KF_Nsamp_CW,rubric1,rubric2,rubric3,rubric4,rubric5,rubric6,holistic_score,weights
-0.61,8.433004926,611.2104762,8.111182266,-0.542190476,-0.565644699,8.236966825,602.4461891,-0.608452722,4.828081395,1.556896552,6594.537791,8.574181287,1.441520468,609.9007619,4.317962927,612.2032665,9.003596491,1.767980296,5.020959596,20.61714286,21.83714286,0.106610597,3.116494539,18.95260664,2.467504206,3.861351646,0.646798131,365,19.96208531,5537.726829,13.14242857,9.06,4.785548961,1.956839493,78.34379933,3.723691279,0.682080583,3.415563882,-0.440830522,1.642836257,3.598763902,0.539153846,0.10899596,-0.369256445,4.277142857,4.137440758,11.94398104,83039.77561,66.2535258,0.591407621,2.594384028,0.476909146,3.122612227,600.2392027,3.04699357,0.152380952,3.009753691,0.091382159,0.538763953,1.691618804,3.280054867,0.173020528,2.634262298,199.980619,5.223604888,-0.433453744,385.4477612,0.57291275,0.195121951,306.8526012,2.530635036,5.046660413,-0.272006433,32.02040816,0.117647059,128.5577077,-0.422123008,591.8313253,0.253947115,-0.57256903,0.100090545,3.053273323,1.066666667,2.492764247,0.260479042,0.411224869,5.077437,0.011594203,0,1.390967133,0.879032258,0.01369863,0,2.534000229,220.0724638,6,6,8,7,7,7,33,0.03125
-0.642978723,8.354893617,598.7221277,8.295744681,-0.602553191,-0.616027397,8.638297872,593.9687671,-0.633424658,4.607905479,1.544680851,5918.931507,8.48109589,1.502739726,598.6323404,4.129068085,602.5187671,8.732465753,1.889361702,5.526170213,20.02739726,21.53424658,-0.114116478,3.038110219,20.78723404,2.238321406,3.688429757,0.623231854,63,22.29787234,4846.234043,12.80109589,8.534246575,5.120416667,1.719165445,71.25677418,3.561960274,0.638932792,3.299349939,-0.667946904,1.77739726,3.386129787,0.699029412,0.095221491,-0.454579092,4.054794521,4.829787234,11.71829787,101718.2553,57.29813571,0.58415722,2.610389804,0.479842624,2.950275305,595.0294118,2.883673675,1,2.868984595,0.146732755,0.499432654,2.289086231,3.887705823,1,2.495093471,193.0865957,4.904234906,-0.549692267,459.8444444,0.554300373,0,312.5753425,2.5179805,5.143956472,-0.361549966,33.65,1,116.5609589,-0.55071955,588.2619048,0.289868397,-0.654915047,0.136623448,2.946642602,2,2.412948909,0,0.432993663,4.86589804,0,0,1.80007367,1.428571429,0,0,2.429781717,238.9787234,5,4,4,5,5,5,24,0.333333333
-0.636454545,8.366981132,603.4813636,7.941981132,-0.591,-0.602639594,7.990909091,596.4140609,-0.611269036,4.841896373,1.585377358,6634.829016,8.412176166,1.519689119,600.3386364,4.303223585,612.6974112,8.845595855,1.824056604,4.705238095,19.77664975,20.93401015,0.112738026,3.0603968,19.11818182,2.47110176,3.793767552,0.629709563,188,19.93636364,5547.962264,13.09329949,8.52284264,4.478404255,1.922412366,77.8869451,3.740587565,0.666975314,3.380626175,-0.445701591,1.748704663,3.613667925,0.591115385,0.081002473,-0.393297573,4.121827411,4.218181818,11.79727273,77335.10377,64.8495408,0.571284407,2.479901832,0.437660599,3.049771985,601.7771429,2.98850601,0.163043478,2.93961481,0.094315769,0.498728756,1.71642223,2.716754979,0.185714286,2.488199491,198.4838182,5.15395728,-0.462680314,367.6981132,0.557901059,0.2,293.3865979,2.413756784,4.97299711,-0.297316159,45.07692308,0.272727273,127.0328934,-0.446764115,595.4583333,0.213649477,-0.643448555,0.090494593,2.963863763,3,2.378999553,0.292307692,0.369473292,5.026959048,0,0,1.411861509,0.481481481,0,0,2.434912558,199.4859813,7,6,8,7,6,6,31,0.029411765
-0.62314554,8.645603865,607.5249296,8.201014493,-0.566431925,-0.589322917,9.242990654,594.7849219,-0.618932292,4.878953281,1.48115942,6784.776903,8.646587302,1.374206349,601.1405634,4.36685,609.5732031,9.177962963,1.697584541,4.905169082,22.02337662,23.50649351,0.153060421,3.152476362,20.6635514,2.543903515,3.908460211,0.666509984,411,22.02803738,5773.038095,13.30849351,9.407792208,4.673597884,2.050313012,80.31404241,3.730224147,0.701348454,3.493855683,-0.40587111,1.604497355,3.59136381,0.601360825,0.126762096,-0.351120092,4.490909091,4.551401869,12.1085514,96375.17143,67.46577027,0.61536319,2.632979834,0.499299987,3.153700544,596.0168067,3.083312011,0.2,3.050904305,0.10897071,0.550917764,1.960347624,3.011992222,0.222222222,2.646049046,194.9488263,5.080792871,-0.403022327,439.12,0.59350811,0.281407035,316.9267016,2.578171081,4.91132451,-0.261130502,29.67357513,0.13559322,122.0945833,-0.402169172,585.8854167,0.23479342,-0.571014881,0.112384055,3.092632846,1.615384615,2.545455943,0.331378299,0.438036973,4.9365524,0.002557545,0,1.528806459,0.909774436,0.00243309,0,2.569345106,229.7393365,8,8,8,8,8,6,36,0.015384615
-0.59644186,8.489325301,616.8208837,8.013012048,-0.541325581,-0.568857143,7.969837587,601.1883602,-0.604608696,4.833202399,1.561204819,6653.011364,8.522417722,1.455316456,608.7417674,4.222553477,616.1349689,9.069582278,1.798674699,5.077321867,20.57444169,21.96898263,0.138568326,3.137597848,18.81902552,2.506649298,3.890294626,0.6488886,845,20.14617169,5384.657074,13.2771464,8.868486352,4.756876607,1.919085722,79.07827787,3.720242172,0.682685393,3.393422572,-0.495142441,1.677594937,3.564344365,0.578322335,0.125718463,-0.35837501,3.939205955,4.208816705,11.88136891,74559.79377,65.24430737,0.599999691,2.527145918,0.453126163,3.102866464,598.7639485,3.101837905,0.097949886,3.056360004,0.137291204,0.501510579,1.530264371,3.472519945,0.171621622,2.466207643,207.3742791,5.162216301,-0.409877078,331.2384428,0.585451628,0.1875,314.3748428,2.528377202,5.05624117,-0.304513361,28.82914573,0.060344828,128.0124099,-0.395449416,588.7896254,0.27216598,-0.595545633,0.140721125,3.116301866,0.977272727,2.462890961,0.286501377,0.39590351,5.094423429,0.006468305,0.333333333,1.555897562,1.302816901,0.00591716,0.471404521,2.51637043,218.0166667,8,8,8,8,8,8,40,0.00621118
-0.610496454,8.288669065,607.487234,7.927805755,-0.53251773,-0.572061069,7.762411348,600.0655534,-0.611183206,4.785145962,1.643345324,6357.996154,8.491903846,1.472019231,609.1473404,4.102061871,609.365229,8.930596154,1.825539568,4.807445255,19.91984733,21.33969466,0.061752363,3.091315218,17.12411348,2.410176345,3.934050556,0.633419355,524,18.28014184,4770.406475,13.09362595,9.026717557,4.59031068,1.712244747,75.77931742,3.689129423,0.672322651,3.406143127,-0.67701953,1.663173077,3.496296403,0.582003704,0.109036031,-0.407403239,4.06870229,3.787234043,11.45890071,64967.65108,57.94783407,0.581855953,2.375928703,0.39375826,3.134776993,599.4638298,3.05402558,0.148305085,3.009293823,0.092265992,0.470286015,1.265618032,3.24142848,0.229508197,2.485957807,185.5673404,4.915772147,-0.466748795,290.4703704,0.564626598,0.226666667,310.3081395,2.449151607,4.709984525,-0.288673073,30.56133829,0.12,126.080916,-0.452353259,587.7051282,0.248808804,-0.714419752,0.099839697,3.103869551,1.296296296,2.309232272,0.332518337,0.331475684,4.763799895,0.001937984,0,1.357618004,1.021052632,0.001908397,0,2.371064023,198.8138686,8,8,8,8,8,8,40,0.00621118
-0.647676056,8.751702128,600.8006103,8.292316785,-0.596713615,-0.60472973,9.81627907,594.6601229,-0.612825553,5.082008333,1.374349882,7171.676471,8.662046856,1.32459926,598.7267136,4.55661472,612.4405897,9.199938348,1.611347518,4.814048193,22.36797066,24.02811736,0.350156151,3.332871841,21.85813953,2.669657774,3.963181468,0.718374808,849,23.24883721,6308.92757,13.66262836,9.449877751,4.553665835,2.110332589,83.77916704,3.801858456,0.737294702,3.534367478,-0.205799164,1.591491985,3.71183972,0.420691388,0.089873025,-0.256664965,4.223716381,4.806976744,12.43065116,111005.729,72.33408925,0.633959062,2.805468975,0.547256663,3.286114632,603.7743658,3.181304397,0.20959596,3.125909682,0.098273992,0.585023691,2.255762497,2.467810613,0.266866567,2.759816422,189.8716432,5.308644777,-0.350478638,463.2280285,0.621203122,0.352480418,322.188656,2.620161723,5.169479767,-0.19361054,32.95,0.053435115,124.4122236,-0.342135654,594.9050132,0.198669486,-0.433699892,0.103471013,3.145528568,2.371428571,2.611330538,0.416024653,0.444374283,5.195245992,0.001243781,0,1.311485514,0.65234375,0.001179245,0,2.658897511,237.8132388,7,6,7,7,7,6,32,0.027027027
-0.602359551,8.331578947,617.7597753,7.944645309,-0.541213483,-0.571398773,8.196868009,600.4433006,-0.599447853,4.787007901,1.57208238,6325.998765,8.543630731,1.452540273,608.8067416,4.070981818,618.1410552,9.058389095,1.771395881,4.955778302,19.38433293,20.60587515,0.098364256,3.084819505,17.6935123,2.484863005,3.90303366,0.634185783,848,18.70022371,4765.236364,13.12580171,8.947368421,4.673510101,1.774567736,75.87000707,3.667275432,0.680639011,3.338367961,-0.648226481,1.6377943,3.464418409,0.670833735,0.140647952,-0.427153361,3.974296206,4.082774049,11.4133557,66677.41136,58.30206379,0.590188944,2.3593643,0.40223792,3.154589103,599.2645804,3.061700881,0.110599078,3.016137899,0.13104992,0.484216067,1.430588641,3.288602482,0.185888738,2.498441395,209.2715955,4.999249502,-0.476014563,318.9490291,0.573450299,0.161137441,309.357764,2.376149336,4.827763493,-0.289152995,30.57692308,0.107526882,125.6912147,-0.457134146,587.1686047,0.258505551,-0.734097463,0.135883044,3.082969987,1.2,2.32519939,0.275382476,0.352000429,4.869849118,0.001253133,0.666666667,1.592013642,1.235294118,0.001182033,0.489897949,2.379312797,195.3908046,10,9,10,9,10,9,47,0.142857143
-0.59455,8.496284987,615.1368,8.159389313,-0.5733,-0.596028169,9.097256858,596.0245493,-0.590704225,4.79882922,1.62519084,6412.297872,8.668776671,1.45227596,601.0413,4.13851443,617.6993944,9.109004267,1.781806616,4.892319588,21.15189873,22.56680731,0.081722583,3.059671123,20.3915212,2.558905131,3.880192222,0.638015073,733,21.66084788,5005.962025,13.12261603,9.524613221,4.517896254,1.925846436,76.30489737,3.645440851,0.689120062,3.362908293,-0.602124076,1.62745377,3.436582532,0.651218232,0.103930964,-0.44842559,4.492264416,4.658354115,11.55568579,85583.06835,60.02924022,0.594812765,2.382376326,0.426339066,3.159625285,599.3392283,3.058901957,0.118309859,3.017129992,0.106841992,0.50570645,1.549049962,3.582930569,0.217675941,2.524955886,198.120625,5.04194557,-0.478262897,386.4715909,0.569138967,0.186588921,318.6998536,2.536884038,4.943266254,-0.320717387,32.94459103,0.091836735,124.2127606,-0.472464443,587.696875,0.275408473,-0.756079713,0.117513148,3.159068577,1.4,2.369652326,0.33277027,0.374524889,4.928230105,0.008426966,0,1.451855528,1.291497976,0.008196721,0.5,2.421285973,215.9597855,8,8,8,8,8,8,40,0.00621118
-0.623421927,8.546777409,609.3602658,8.216777409,-0.572425249,-0.595172414,8.657894737,595.2384828,-0.611,4.846423077,1.572093023,6669.580268,8.613603448,1.436896552,603.5619269,4.236831034,614.4276724,9.10012069,1.802491694,5.105,22.16981132,23.66380789,0.180073642,3.139218356,21.24342105,2.545676732,3.902303223,0.663574886,610,22.51315789,5406.949843,13.36168096,8.84219554,4.835961538,1.942987295,79.76195449,3.691291304,0.696047336,3.425234505,-0.467895035,1.715862069,3.504281818,0.535051095,0.069956371,-0.376530135,3.893653516,4.273026316,11.99894737,84461.33542,64.4507609,0.61128382,2.511981094,0.459179101,3.116525998,598.7424242,3.05685364,0.266423358,3.006344636,0.068194602,0.520488654,1.849210144,3.114992538,0.306997743,2.526056142,206.3592027,5.284733821,-0.432324115,381.9756944,0.596582322,0.37007874,322.8199301,2.546718037,5.153886917,-0.284306428,33.62056738,0.113924051,121.1670172,-0.421301274,586.6037736,0.243409169,-0.653073311,0.074180973,3.101233594,3.842105263,2.416719594,0.434146341,0.402078564,5.184047964,0,0,1.416577552,0.915343915,0,0,2.460174937,230.0136519,7,7,8,8,7,7,35,0.021276596
-0.601534091,8.453668639,615.4255966,8.092899408,-0.561051136,-0.590401855,8.292613636,596.005255,-0.612797527,4.937041167,1.544970414,6924.358044,8.576192733,1.403159558,603.6841761,4.380350147,612.9707419,9.031169036,1.750147929,4.986223565,22.83307573,24.54868624,0.173168797,3.186510178,19.92329545,2.549263478,3.939037961,0.658793937,696,21.41193182,5838.976401,13.23026275,9.361669243,4.658801917,2.018634241,79.81005844,3.765391483,0.714068854,3.472252966,-0.402532353,1.624802528,3.640066667,0.613386293,0.104969808,-0.331135627,4.251931994,4.170454545,11.92034091,86521.46313,67.64432208,0.595970588,2.656808069,0.496323664,3.226075604,597.1010453,3.085565234,0.171428571,3.060525351,0.116653132,0.562548026,1.78978925,3.188489689,0.211055276,2.67873211,208.7943182,5.074493259,-0.402387812,408.9667674,0.568540274,0.24556213,306.0015576,2.558051168,4.861265362,-0.245851391,27.79510703,0.061403509,124.6379289,-0.407777717,586.7256944,0.251017748,-0.532186982,0.121988308,3.108421188,1.621621622,2.534722115,0.311304348,0.425675899,4.89828473,0.003284072,0.75,1.492788217,1.092592593,0.002873563,0.433012702,2.551902364,221.9567723,8,7,8,8,7,7,36,0.015384615
-0.609302326,8.714883721,609.7638372,8.315,-0.517906977,-0.567222222,9.988372093,600.0324444,-0.613888889,4.932018785,1.351162791,6906.646409,8.843222222,1.242777778,612.7698837,4.291303448,614.4051111,9.368333333,1.599418605,4.559534884,24.66111111,25.71111111,0.182448425,3.158053053,21.81395349,2.565643645,3.995558698,0.662900075,206,22.18604651,5533.068966,13.27522222,10.75,4.374111111,1.954197711,79.39508295,3.729833702,0.730632125,3.491742564,-0.492929998,1.499722222,3.534036782,0.710465116,0.104386381,-0.367043725,4.927777778,4.418604651,11.76465116,95973.11494,63.10874303,0.604815697,2.466729768,0.4478129,3.289771298,598.5348837,3.091724102,0.180722892,3.05061424,0.095352172,0.543262111,1.676140041,3.095501564,0.279220779,2.670548214,195.2106977,5.16745647,-0.440257161,424.6,0.57596628,0.260869565,313.5833333,2.474959204,5.104228253,-0.250270471,24.21176471,0.133333333,116.5131111,-0.435112854,588.525641,0.248066452,-0.681431027,0.101372275,3.121653232,1.875,2.382495876,0.403100775,0.382882134,5.124435713,0,0,1.564798688,0.62962963,0,0,2.437059075,208.5813953,6,4,6,6,6,6,28,0.090909091
-0.637004219,8.638122271,602.2304852,8.263056769,-0.595042194,-0.60439521,9.660337553,593.0328862,-0.625724551,4.907942125,1.378384279,6812.728938,8.69032967,1.314163614,596.9185443,4.391994105,606.8563114,9.138840049,1.613537118,4.631032967,22.90179641,24.28622754,0.14537158,3.135981713,22.64135021,2.504084212,3.907875038,0.647536982,847,23.81012658,5740.39738,13.18546108,10.03353293,4.49500615,1.952524066,79.01971077,3.752802808,0.696426129,3.463371143,-0.435845772,1.536630037,3.628505677,0.571497727,0.124281222,-0.355529449,5.118562874,5.607594937,11.81599156,89797.46507,65.71627461,0.584706791,2.575955692,0.461924308,3.171505787,597.1989664,3.069912017,0.163017032,3.026835941,0.123765802,0.535343912,1.601749299,2.999752587,0.228611501,2.633265057,193.3833966,4.934950148,-0.420059428,357.607064,0.570093816,0.272277228,303.1640531,2.472778347,4.717889564,-0.264157096,32.39555556,0.068965517,120.3047665,-0.415064902,588.0071429,0.239048181,-0.576277739,0.131667299,3.055868701,1.717948718,2.46623434,0.366619116,0.38167012,4.751371843,0,1,1.363824452,0.640138408,0,0,2.509528822,205.1047009,7,7,7,8,7,7,35,0.021276596
-0.592355769,8.332686567,616.4939423,7.95641791,-0.559230769,-0.575,7.711538462,600.159555,-0.596151832,4.775657181,1.593781095,6607.513298,8.46904,1.488266667,606.9277885,4.238613861,616.2862565,8.8456,1.829353234,5.017070707,19.98167539,21.18324607,0.068165295,3.066538711,19.1875,2.434513086,3.755188411,0.64095624,432,20.03846154,5393.148515,13.05481675,8.397905759,4.773045822,1.888416292,77.89143869,3.717723138,0.67401956,3.329357261,-0.519026915,1.729066667,3.563804455,0.528525773,0.13727643,-0.376145535,3.892670157,4.274038462,11.73519231,72447.85644,62.48324841,0.578730101,2.517354945,0.450053419,3.053579426,593.9575758,2.96475429,0.223684211,2.935396644,0.127791631,0.50431526,1.516270678,2.844061018,0.227979275,2.534285727,199.3015385,5.113996495,-0.449514396,336.0964467,0.553680717,0.317757009,299.4263158,2.428234358,4.917312296,-0.285909072,31.8556701,0.125,123.940445,-0.45220088,585.1137725,0.224114805,-0.626420647,0.136002875,2.974009017,2.04,2.388204404,0.350543478,0.372721789,4.9381992,0,0.666666667,1.721702982,1.014285714,0,0.471404521,2.408318244,195.961165,6,7,7,7,8,6,33,0.03125
-0.617774936,8.317603093,610.6726087,8.061520619,-0.561585678,-0.580422961,8.150895141,599.3841994,-0.610861027,4.809808485,1.559149485,6615.528788,8.476403642,1.469726859,604.7255243,4.324859383,614.0414502,8.83107739,1.746778351,5.205435356,19.52567976,20.89425982,0.104009213,3.135178879,18.5601023,2.430150754,3.831773719,0.653739779,669,19.72890026,5651.863753,13.22049849,8.732628399,4.853224806,1.913403155,78.7322229,3.723947576,0.674934431,3.391639389,-0.425704998,1.665705615,3.605246272,0.582276596,0.122433264,-0.343035685,4.00755287,4.127877238,12.03682864,81354.77892,67.09455764,0.586993221,2.640243781,0.495209257,3.090517287,596.8136752,3.048859405,0.135542169,3.016769635,0.126209667,0.523999887,1.560972718,3.296309443,0.199643494,2.584115855,202.9162404,5.002069655,-0.415618245,335.1312336,0.56975518,0.240853659,305.0272315,2.525679763,4.892679564,-0.274911016,35.59400545,0.133333333,127.9739275,-0.41160605,586.6024096,0.257047965,-0.527976881,0.13125151,3.044937537,1.551724138,2.513991366,0.32972973,0.40821685,4.908780012,0.004893964,1,1.330051118,1.254612546,0.005979073,0,2.539642465,217.6179487,7,8,7,7,7,6,34,0.026315789
-0.632183908,8.53958042,605.0262759,8.156060606,-0.553241379,-0.579925651,9.450800915,598.1841016,-0.633692689,4.827428607,1.42004662,6434.669154,8.620149813,1.369101124,605.024023,4.134061343,604.9053656,9.117940075,1.673892774,4.580072289,22.97527812,24.3881335,0.073284694,3.053507717,22.24485126,2.473301126,3.89865717,0.615598001,847,23.42105263,4973.342593,13.08241038,9.766378245,4.452270408,1.744420145,74.95704088,3.673691915,0.677106387,3.286226911,-0.69653368,1.569912609,3.474184259,0.686401478,0.111179962,-0.459279764,4.503090235,5.086956522,11.33045767,74225.87269,57.15331815,0.563737918,2.28465681,0.379128642,3.170030829,599.3276109,3.03180951,0.135632184,2.987204892,0.103639458,0.472836216,1.246193979,3.028981574,0.227272727,2.46676697,194.7896552,4.867988429,-0.514455265,283.8294574,0.549320608,0.232941176,292.5238693,2.25620828,4.634566824,-0.303132899,32.37439614,0.089430894,123.5539529,-0.497423885,587.8065476,0.233264496,-0.793084045,0.104327325,3.034066895,1.685714286,2.231844319,0.351233672,0.311771126,4.658612829,0.003614458,2,1.488821507,0.969283276,0.003546099,0.866025404,2.287925603,171.4858491,7,7,8,8,8,7,36,0.015384615
-0.611662198,8.509373297,610.8649866,8.113760218,-0.546568365,-0.562153392,8.853333333,600.8877139,-0.611224189,4.814502667,1.493051771,6505.660741,8.565416667,1.419568452,606.2620107,4.188117027,613.3313274,9.088690476,1.703678474,5.03735376,20.78970588,22.25735294,0.127303863,3.14298565,19.82133333,2.50298253,3.930209413,0.652940579,722,21.136,5203.667568,13.21661765,9.230882353,4.761297134,1.906519101,77.05538925,3.685810074,0.690122857,3.440152785,-0.525160834,1.617633929,3.509514865,0.603462236,0.106805375,-0.388773303,3.992647059,4.189333333,11.70917333,73338.61081,61.89900147,0.610964745,2.506567965,0.449637568,3.168670388,600.3892508,3.084935321,0.193717277,3.063381189,0.107794794,0.517209354,1.785295493,3.427746102,0.230769231,2.582296523,204.2049866,5.231370992,-0.441161484,405.6366197,0.585739867,0.290322581,323.3050595,2.561386415,5.097998082,-0.278753129,30.33048433,0.108108108,125.4804277,-0.43468382,590.7147239,0.257961378,-0.650899662,0.115010242,3.155220013,1.574468085,2.440149652,0.334943639,0.400239496,5.120953574,0.01294964,1.4,1.332241778,1.162280702,0.012465374,1.067187373,2.460725096,226.3678474,8,8,8,8,8,8,40,0.00621118
-0.5717866,8.332335025,620.4783127,7.974771574,-0.517841191,-0.556038514,8.193548387,602.3100275,-0.594277854,4.683231111,1.569923858,6105.9125,8.574289694,1.427994429,612.588536,3.901744697,615.4010729,9.050766017,1.769923858,5.272453826,21.34525447,22.56258597,0.02231989,2.96612386,18.13895782,2.424613614,3.811557991,0.602429359,797,18.86600496,4373.121212,12.929326,9.374140303,4.819471429,1.666587302,73.57011815,3.608258611,0.650129567,3.167106117,-0.778915269,1.613231198,3.36005101,0.624488889,0.127479396,-0.50843265,4.558459422,4.29280397,11.16354839,52262.2298,54.16703525,0.559092037,2.149408508,0.348911153,3.05948733,597.7434641,2.95853995,0.091928251,2.91996323,0.131261218,0.439900247,1.165323555,3.554059769,0.151933702,2.339750129,204.9940943,4.757572905,-0.552210966,276.1488764,0.540831321,0.159817352,294.1504923,2.249425603,4.55283169,-0.349985888,27.53168044,0.074766355,127.1381568,-0.534272956,582.4832215,0.274831715,-0.876924052,0.136190908,3.009854241,0.650793651,2.142615345,0.248945148,0.301275501,4.579478684,0.006435006,1,1.466598625,1.02166065,0.007528231,0.942809042,2.193490681,173.2790698,8,8,9,8,8,8,40,0.00621118
-0.638647959,8.601953125,603.9301786,8.181041667,-0.582321429,-0.595799151,9.480916031,594.7196747,-0.619137199,4.959498006,1.459765625,6860.084046,8.669670959,1.351645207,598.31375,4.377500775,610.5768741,9.125178827,1.637109375,4.762857143,22.3079096,23.66666667,0.191592392,3.194875058,21.02035623,2.529215759,3.909279391,0.655525205,765,22.01526718,5754.514212,13.345,9.748587571,4.478831169,1.93494303,79.51966466,3.757488319,0.716462406,3.46592259,-0.412114859,1.562017167,3.63198863,0.615256,0.114692643,-0.326741101,4.40819209,4.740458015,11.98750636,87586.55814,66.53283564,0.588065285,2.620026443,0.468518788,3.25495154,601.3364929,3.111465402,0.080882353,3.070968527,0.110628048,0.555171006,1.644181346,3.221899417,0.150684932,2.698369404,197.1300765,4.997631705,-0.396938403,362.2493438,0.567595234,0.150990099,301.1912181,2.549887521,4.802388039,-0.230013686,34.55080214,0.066115702,118.7867044,-0.394441457,592.6067073,0.248650457,-0.535193968,0.11875384,3.107726712,0.397590361,2.521170599,0.245856354,0.392161378,4.856427375,0.009602195,0,1.46326234,1.095238095,0.009150327,0,2.556259925,210.1815857,7,7,7,7,7,7,35,0.021276596
-0.592911392,8.392948718,621.0596203,8.008012821,-0.533481013,-0.557371134,9.335443038,601.7710653,-0.600360825,4.669607241,1.572435897,6136.368966,8.557802768,1.421453287,607.9510127,3.965628981,619.1604983,9.084948097,1.741826923,5.245909091,22.76460481,24.17869416,-0.045329799,2.965657023,18.83860759,2.333548149,3.884642575,0.594110901,636,20.16139241,4380.735669,12.85281787,10.2766323,4.827993019,1.576293428,72.04583674,3.64097931,0.667617675,3.265680453,-0.813527871,1.594031142,3.410594904,0.653248322,0.126551153,-0.485363668,4.828178694,4.82278481,11.14705696,55990.35669,52.23262849,0.571889042,2.21303498,0.350478382,3.123485824,597.0176471,2.977935006,0.103550296,2.968235403,0.127256291,0.456050862,1.251423704,3.530902895,0.163669065,2.430280139,211.9270886,4.75256623,-0.512061457,296.9621993,0.543666991,0.161585366,305.7534722,2.332742518,4.562983218,-0.310649612,33.46710526,0.101265823,129.7152921,-0.513587669,587.195122,0.269960012,-0.835366856,0.133939371,3.069567425,0.875,2.238028562,0.26716141,0.318203039,4.593703937,0.017857143,0.4,1.735380792,1.368888889,0.017295597,0.471404521,2.258461007,179.4354839,10,9,9,9,9,9,46,0.076923077
-0.637341772,8.685551948,604.001962,8.232142857,-0.596550633,-0.603099511,10.36875,591.9424307,-0.620212072,4.78063317,1.381980519,6248.080065,8.69753719,1.328595041,592.8738924,4.017628254,609.8696085,9.211239669,1.577922078,4.811245902,23.52512156,24.91410049,0.06410924,3.035061612,24.1,2.561194407,3.904694447,0.614526634,664,25.2875,4524.107937,13.12071313,10.25445705,4.511876047,1.810086925,74.63181554,3.646773693,0.66555452,3.226799677,-0.751957868,1.512231405,3.405753968,0.690094915,0.129472112,-0.476697407,5.194489465,5.88125,11.3181875,64107.32063,55.03903298,0.573316346,2.223360642,0.364455678,3.137807327,600.0056391,3.044856388,0.109717868,3.001048788,0.128151099,0.447503075,1.197761381,2.951762162,0.186915888,2.391596142,199.6747785,4.997880592,-0.511823384,289.4827586,0.555519485,0.233108108,308.132879,2.315475061,4.74826671,-0.334705631,42.20333333,0.095238095,122.4241925,-0.492071956,586.2916667,0.227564874,-0.846677321,0.122744832,3.127013772,1.25,2.220454686,0.320641283,0.313679442,4.794255917,0.00487013,0,1.318037787,0.912863071,0.004518072,0,2.286269858,177.6344828,7,6,8,8,7,7,34,0.026315789
